Task_name,Participant #,Runtime_mod,Movie_time,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Probe Version,Probe Number,Probe Duration
Movie Task-c4,subject_47,9,162.5792923999834,5.3999999999999995,7.599999999999994,7.200000000000006,3.200000000000001,5.3,4.199999999999999,2.5999999999999988,3.500000000000002,5.6000000000000085,4.600000000000001,8.000000000000004,3.8000000000000096,7.100000000000007,4.2,6.000000000000007,3.2999999999999994,2,4,150
Movie Task-c4,subject_47,9,3.691693299973849,7.399999999999995,5.8999999999999995,4.5000000000000036,8.299999999999999,3.9,4.800000000000003,6.700000000000008,5.10000000000001,1.0,6.20000000000001,3.000000000000001,7.199999999999996,6.10000000000001,5.499999999999999,3.4999999999999987,6.100000000000014,2,5,3.691693299973849_end
Movie Task-summer,subject_48,-11,156.2133010000689,5.8,7.399999999999994,4.700000000000006,7.100000000000007,5.000000000000002,8.69999999999999,6.6999999999999975,4.0,2.9000000000000017,7.0,4.3000000000000025,5.000000000000007,8.499999999999991,8.700000000000005,5.300000000000001,8.699999999999989,14,0,105
Movie Task-summer,subject_48,-11,206.19541929999832,8.0,8.599999999999994,7.499999999999993,7.89999999999999,6.499999999999996,9.199999999999989,6.899999999999997,6.100000000000007,3.8000000000000007,7.199999999999996,5.200000000000017,8.300000000000002,9.799999999999983,9.099999999999987,8.699999999999994,7.200000000000003,14,1,195
Movie Task-summer,subject_48,-11,85.21713190001901,5.30000000000001,6.0,7.499999999999993,6.799999999999995,7.699999999999994,7.500000000000002,7.599999999999994,7.399999999999992,4.800000000000001,3.4000000000000057,8.400000000000002,7.499999999999995,8.59999999999999,5.600000000000016,8.59999999999999,8.399999999999991,14,2,75
Movie Task-summer,subject_48,-11,69.75542659999337,7.0,7.599999999999992,8.400000000000002,8.200000000000006,5.900000000000015,8.699999999999998,7.400000000000009,7.200000000000006,6.999999999999995,7.0999999999999925,5.400000000000001,8.49999999999999,5.200000000000002,4.3000000000000025,8.400000000000006,8.600000000000005,14,3,60
Movie Task-summer,subject_48,-11,174.18816809996497,8.799999999999986,9.000000000000004,6.699999999999996,5.700000000000012,6.100000000000007,7.899999999999991,8.0,4.70000000000001,2.900000000000009,7.699999999999992,2.2000000000000153,8.69999999999999,8.600000000000005,3.3000000000000163,9.999999999999986,7.6000000000000085,14,4,165
Movie Task-summer,subject_48,-11,5.729319299920462,6.9,7.700000000000005,5.800000000000008,6.499999999999998,5.20000000000001,5.900000000000015,5.700000000000012,4.100000000000007,4.300000000000001,7.600000000000005,7.500000000000009,8.300000000000006,6.100000000000014,2.1999999999999993,4.3999999999999995,4.0,14,5,5.729319299920462_end
Movie Task-c4,subject_48,5,99.31294199998956,3.100000000000016,5.000000000000003,4.8000000000000105,7.399999999999993,7.399999999999992,3.300000000000002,5.000000000000001,8.099999999999993,9.299999999999986,8.099999999999996,9.1,2.300000000000001,5.8999999999999995,5.0,2.5000000000000155,3.700000000000013,11,0,75
Movie Task-c4,subject_48,5,143.52882999996655,7.199999999999993,7.3999999999999915,7.399999999999994,6.599999999999995,6.299999999999997,7.3999999999999915,7.599999999999994,7.400000000000002,4.8000000000000025,6.799999999999995,3.700000000000013,6.899999999999997,8.299999999999995,6.299999999999995,9.000000000000004,7.299999999999992,11,1,135
Movie Task-c4,subject_48,5,158.10787970002275,9.099999999999996,8.300000000000006,4.000000000000003,6.699999999999995,5.400000000000016,8.199999999999989,9.000000000000004,8.29999999999999,9.599999999999994,7.69999999999999,3.5000000000000058,3.7000000000000095,4.500000000000002,5.800000000000015,8.399999999999991,6.20000000000001,11,2,150
Movie Task-c4,subject_48,5,98.50972179998644,9.0,9.300000000000002,6.799999999999996,6.599999999999995,4.200000000000006,6.199999999999998,8.399999999999991,10.0,8.49999999999999,8.79999999999999,1.3000000000000003,7.499999999999991,9.0,6.499999999999998,9.399999999999986,9.0,11,3,90
Movie Task-c4,subject_48,5,173.25361709995195,9.499999999999988,9.199999999999987,7.699999999999992,6.0,7.199999999999994,6.899999999999994,7.400000000000002,9.0,9.299999999999985,8.89999999999999,3.3000000000000163,7.299999999999992,7.099999999999994,7.0,7.799999999999991,9.100000000000003,11,4,165
Movie Task-c4,subject_48,5,8.862191000021994,9.099999999999985,9.0,6.299999999999997,3.1000000000000054,3.200000000000016,3.9000000000000017,7.499999999999995,10.0,8.69999999999999,9.399999999999984,3.0,3.6000000000000023,8.59999999999999,6.0,9.0,8.999999999999986,11,5,8.862191000021994_end
Movie Task-lms,subject_48,12,116.2615515999496,2.2,6.0,7.20000000000001,8.500000000000005,7.500000000000005,2.0,4.800000000000002,2.8,1.8,3.099999999999999,5.0,4.20000000000001,4.000000000000006,7.199999999999994,3.2999999999999994,4.800000000000014,14,0,105
Movie Task-lms,subject_48,12,204.76077659998555,5.800000000000008,10.0,5.899999999999999,5.6,8.0,8.900000000000004,4.300000000000006,5.000000000000011,5.500000000000012,7.599999999999994,3.5000000000000013,7.299999999999995,6.999999999999994,3.4000000000000004,6.799999999999994,6.199999999999997,14,1,195
Movie Task-lms,subject_48,12,83.63232960004825,5.9999999999999964,8.199999999999989,8.400000000000006,8.200000000000006,5.600000000000005,7.899999999999992,4.500000000000002,4.100000000000007,4.0,6.500000000000005,3.9000000000000097,7.200000000000006,7.1,6.600000000000005,8.599999999999994,3.000000000000001,14,2,75
Movie Task-lms,subject_48,12,67.91950630000792,7.6999999999999975,8.19999999999999,5.999999999999997,7.899999999999997,7.199999999999996,6.0,4.200000000000006,5.10000000000001,3.500000000000013,8.0,8.200000000000006,6.199999999999998,5.999999999999999,8.599999999999987,5.000000000000007,4.30000000000001,14,3,60
Movie Task-lms,subject_48,12,171.33450740005355,5.899999999999997,7.399999999999994,4.300000000000006,5.500000000000016,6.4999999999999964,7.0999999999999925,5.800000000000011,4.200000000000017,6.500000000000012,7.199999999999993,4.900000000000004,6.099999999999998,7.0,6.800000000000008,4.900000000000011,6.200000000000006,14,4,165
Movie Task-lms,subject_48,12,3.8414931999286637,5.700000000000012,6.099999999999999,5.599999999999999,4.600000000000007,6.400000000000013,6.499999999999995,5.800000000000004,5.800000000000011,5.700000000000008,7.899999999999993,5.000000000000003,6.899999999999994,5.400000000000013,4.7000000000000135,5.500000000000001,5.6000000000000005,14,5,3.8414931999286637_end
Movie Task-lms,subject_49,8,178.3151651,2.1,6,1,9.5,1,10,1,1,1.1,1.5,6.4,5.2,3.5,8.1,1,1,5,0,135
Movie Task-lms,subject_49,8,121.71194539999999,2.6,7.8,1,9,6.3,10,1,1,1,1.5,3.7,7,1,7.7,3.6,2.4,5,1,105
Movie Task-lms,subject_49,8,159.9437219,1.3,9.2,1,9.7,7.5,9.4,1,1,1,2.1,3.7,3.1,1.8,7.8,1,1.6,5,2,150
Movie Task-lms,subject_49,8,159.2754381000001,1,9.2,1,7.4,7,9.4,2.2,1,1,2.6,3,4.1,1,8.5,2.6,1,5,3,150
Movie Task-lms,subject_49,8,99.59551399999998,4.5,8.7,1,8.5,4.2,9.3,1.2,1,1,4.6,4.1,3.4,3.2,6.8,1.6,1,5,4,90
Movie Task-lms,subject_49,8,6.240848999999798,1,8.3,1,8.6,1,7.9,1,1,3.6,3.3,3.6,3.1,5.8,8.6,1.2,1,5,5,6.240848999999798_end
Movie Task-c4,subject_49,12,153.1074860000001,3,3.8,1,7.3,2.9,3.7,1,6.9,5.4,4.5,4.1,3.3,5.8,8.4,1.4,1,13,0,135
Movie Task-c4,subject_49,12,70.839426,1.7,6.3,1,6.6,2.3,7.7,1.6,4.8,4.1,4.2,2.6,3.4,1,5,1.9,2.6,13,1,60
Movie Task-c4,subject_49,12,218.72433999999998,7,8.5,1,8.3,2.3,8.8,7.2,1.6,1.7,4.7,6.9,6.6,2.8,4.5,3.2,2.6,13,2,210
Movie Task-c4,subject_49,12,84.91673999999989,3.4,8.5,1,8.5,2.5,7.9,7.1,1.3,1,3.4,4.5,5.2,1.2,5.6,2.1,4,13,3,60
Movie Task-c4,subject_49,12,128.8357860000001,3.5,4.2,1,8.4,5.1,7.8,5,2.4,1,3,3,7.2,1.4,3.1,2,1,13,4,120
Movie Task-c4,subject_49,12,8.256315000000086,5,8.7,1,8.8,1.8,8,3.5,1.1,1.2,2.9,3.5,3.4,1.8,3.7,2.9,2.4,13,5,8.256315000000086_end
Movie Task-summer,subject_49,6,192.52513,3,8,1,8.4,7.3,7.6,2.1,2.5,1,4.3,3.7,6.1,6.2,6.8,1.5,1,12,0,180
Movie Task-summer,subject_49,6,52.375748999999814,3,8.6,1,8,7.7,9,1.8,1,1,2.4,6,7.5,9,10,3.7,1,12,1,45
Movie Task-summer,subject_49,6,95.92673100000002,1.8,8.1,1,8.8,1,7.9,1,1,1,3.3,7.5,5.9,4.5,9.9,7.5,1.7,12,2,90
Movie Task-summer,subject_49,6,188.53330899999992,4.3,10,1,6.7,6.5,7.6,1,1,1,3.5,7.9,6.6,6.2,2.8,2.3,1,12,3,180
Movie Task-summer,subject_49,6,67.68576299999995,3.7,7.3,3.3,7.9,7.3,8.4,2.8,1,1,2,6.6,6.2,6.6,3.1,2.2,1,12,4,60
Movie Task-summer,subject_49,6,5.014505000000099,3.7,8.2,1,7.2,7.7,8.3,1,1,1,2.9,5.7,7.4,1.2,3.3,2.6,1,12,5,5.014505000000099_end
Movie Task-c4,subject_50,14,150.1009965,1,10,1,10,8.5,4,1,1,10,1,10,6.6,7.8,8,1,1,0,0,75
Movie Task-c4,subject_50,14,186.0150541,6,10,4.8,10,1,10,10,1,3.9,1,5.3,3.7,1,4.6,7,10,0,1,150
Movie Task-c4,subject_50,14,125.31603289999998,2.9,9,6.2,8,1,7.8,7.1,4.2,2.8,1,1,3.3,1,2.8,1,7.3,0,2,105
Movie Task-c4,subject_50,14,120.79617989999986,6.4,8.8,2.8,4,7.5,9,10,6.2,3.2,1,3.9,1.1,1,3.4,7.7,9.2,0,3,105
Movie Task-c4,subject_50,14,156.82462799999985,5.2,9.5,7.2,9.4,1,10,9.6,3.9,2.6,1,5.3,7.5,6,2.2,7.8,9.5,0,4,135
Movie Task-c4,subject_50,14,13.253578000000061,6.7,8.6,3.5,8,1.3,8.3,8.9,2.6,1.8,1,5.7,6.5,3.2,2,3,8.5,0,5,13.253578000000061_end
Movie Task-summer,subject_50,-10,187.62191200000007,1,8.3,1.9,10,1.2,2.5,1,1,1.1,1,2,1.9,2,7.8,1.7,9,1,0,165
Movie Task-summer,subject_50,-10,112.5227339999999,1.8,9.8,1.7,10,2.1,8.3,2.7,1,1.3,1,2.8,1.9,1.1,6.2,1,9,1,1,105
Movie Task-summer,subject_50,-10,100.23002500000007,4.3,9,1.1,8.9,1,8,6.3,1,1.6,1,5.9,6.2,8,3.8,1,9,1,2,90
Movie Task-summer,subject_50,-10,142.62968,6.7,10,1,9.6,1,4,2.9,1,1.6,1,4.9,3.6,8.6,1.5,1,10,1,3,135
Movie Task-summer,subject_50,-10,97.89436999999998,3.7,10,1,10,1.5,8.1,6.8,1,1,1,6.7,6.3,8.2,1.1,1,9.4,1,4,90
Movie Task-summer,subject_50,-10,6.18230100000028,3.3,9.3,3,10,2.9,2,7.6,2.2,3.3,1,3.4,3.7,7.1,6,1,8,1,5,6.18230100000028_end
Movie Task-lms,subject_50,-13,89.25254800000039,2.1,8.3,1,9.1,1,3.3,1.6,1,2.9,1,3.8,2,6.7,5,1.1,7.5,0,0,75
Movie Task-lms,subject_50,-13,158.509184,6.5,10,1,10,1,7.8,6.8,1,1,1,7.2,7.2,6.4,1,1,1,0,1,150
Movie Task-lms,subject_50,-13,112.30696100000023,3.2,7.9,7.5,8.7,2.1,8.6,4.1,1,3.6,1,4,3,7.9,4.6,1.1,7.1,0,2,105
Movie Task-lms,subject_50,-13,114.90929700000015,2.6,8.5,7.6,7.9,2.4,6.7,1.5,2.8,2.6,1,4.5,3.3,8,5.6,2,6.3,0,3,105
Movie Task-lms,subject_50,-13,143.56397200000038,1.5,8.3,1.4,9,2.3,7,7.2,6.8,8,1,5.3,2.9,6.6,3.3,7.1,6.6,0,4,135
Movie Task-lms,subject_50,-13,5.131430999999793,3.3,7.5,2,7.7,3.3,4,1.4,6.4,7.9,1,3.8,3.1,8,7,2.7,6.7,0,5,5.131430999999793_end
Movie Task-summer,subject_51,15,175.4440769,4,10,1.5,5.2,6.8,4,10,8,5.1,4.8,2.6,3.1,7.5,7.9,1.5,1,10,0,120
Movie Task-summer,subject_51,15,136.29224549999998,7,8.6,7.2,6.2,3.9,3,4,1,3.8,2.6,8.4,7.1,8.6,6.7,6.7,7.2,10,1,120
Movie Task-summer,subject_51,15,114.4231919,8,9.7,2.9,7.1,3,5.3,7.4,1,3.8,2.2,3,6,8.3,2,5.9,1.9,10,2,105
Movie Task-summer,subject_51,15,192.05241410000008,6.4,8,8,6.7,3.6,7.2,6.7,1.8,3.3,4.6,6,8.4,8.3,3.8,4,4.1,10,3,180
Movie Task-summer,subject_51,15,61.39770999999996,7.1,10,6.6,9,4.1,5.7,4,1,7.7,4.5,4,6.9,5.5,2.8,1,4,10,4,45
Movie Task-summer,subject_51,15,5.395855999999867,7.9,8.5,7.5,6.6,5.3,4.8,4,3,2.6,4.8,4.9,7.1,7.8,4.3,2.9,8.1,10,5,5.395855999999867_end
Movie Task-c4,subject_51,12,185.90171600000008,6.4,7.7,2.1,7.4,4,6,5.1,4.9,6.4,3,4,3.6,9.6,5.8,3.8,1,5,0,135
Movie Task-c4,subject_51,12,114.67247799999996,4.6,8.1,2.1,7.3,4.1,5.2,4.1,6.7,7.8,4.2,4.7,4.7,9,5.8,5.2,3.1,5,1,105
Movie Task-c4,subject_51,12,160.72562399999993,5.9,8,3.6,6,2.8,3.4,4.9,3.9,4.8,2.9,4.5,3,9,5.5,5.2,2.6,5,2,150
Movie Task-c4,subject_51,12,159.59201200000007,3.8,7.7,3,5.9,8.1,4.2,4.7,6.4,9,4.2,6,6.6,6.6,5,3.1,6,5,3,150
Movie Task-c4,subject_51,12,100.91304299999956,5.6,5.8,4.2,5.2,5,6.8,7,4,8.6,3.5,5.4,6.4,8,6,3.3,4.3,5,4,90
Movie Task-c4,subject_51,12,9.896085000000312,6,6.7,4.6,5,5.4,7.3,6.8,3,4,4.5,3,5.6,8.8,4.6,3,4,5,5,9.896085000000312_end
Movie Task-lms,subject_51,-6,180.71281399999998,4.7,8,5,7,4.1,7.5,3.3,4.1,6.8,4.9,7,6.8,6.1,2,5.7,2.2,1,0,165
Movie Task-lms,subject_51,-6,112.40512900000022,6.4,7.4,5,6.3,5.3,6.7,7,4.7,7.9,4.7,4,5.5,10,5,4.5,4.8,1,1,105
Movie Task-lms,subject_51,-6,103.93148400000018,7.4,7,3.8,6.1,3.4,4,5.8,7.2,5.5,4.8,5,5,8,4.9,3,4.4,1,2,90
Movie Task-lms,subject_51,-6,145.21236700000009,10,10,4.6,7,6.5,3,7.3,3,4,4.3,6.5,6,7.4,6.8,2,6.7,1,3,135
Movie Task-lms,subject_51,-6,100.1107149999998,7,10,6,7.4,5,9,7,4,4.1,5.3,6.2,6.5,9,6.9,3,8,1,4,90
Movie Task-lms,subject_51,-6,8.759384999999838,6.8,7.3,2.7,6.7,4.4,6.5,5.6,5,6.1,3.5,4.8,3,8.3,6,4,4,1,5,8.759384999999838_end
Movie Task-lms,subject_52,11,185.57047689997125,9.099999999999985,9.199999999999985,5.600000000000001,8.899999999999988,8.000000000000004,7.700000000000001,5.000000000000014,1.5000000000000044,9.299999999999995,4.0,6.699999999999997,5.100000000000001,6.599999999999997,2.9000000000000123,1.8999999999999975,5.3,10,0,120
Movie Task-lms,subject_52,11,135.64119489997393,9.599999999999984,8.999999999999986,4.500000000000007,9.599999999999994,8.000000000000004,8.600000000000001,6.800000000000004,1.3000000000000118,9.499999999999995,5.400000000000001,7.0,7.100000000000003,6.499999999999995,9.299999999999986,1.6000000000000152,6.500000000000005,10,1,120
Movie Task-lms,subject_52,11,117.84309089998715,2.9999999999999982,4.400000000000001,3.0,3.0000000000000124,7.999999999999992,3.0000000000000053,5.300000000000002,6.599999999999994,4.000000000000013,7.900000000000004,2.9999999999999982,2.6000000000000014,5.100000000000002,5.1000000000000005,8.499999999999991,3.5999999999999996,10,2,105
Movie Task-lms,subject_52,11,195.3543883000384,8.0,8.899999999999993,8.1,6.099999999999997,5.9000000000000075,8.399999999999995,7.9000000000000075,6.499999999999996,8.699999999999998,6.400000000000002,3.5000000000000093,9.199999999999985,7.10000000000001,7.699999999999993,3.4000000000000057,6.499999999999996,10,3,180
Movie Task-lms,subject_52,11,54.25919760001125,9.0,9.499999999999986,2.999999999999999,6.599999999999997,6.6999999999999975,5.30000000000001,2.1999999999999993,1.9000000000000115,7.499999999999993,4.30000000000001,2.7000000000000086,8.300000000000002,3.4000000000000012,7.399999999999995,3.0,4.3000000000000025,10,4,45
Movie Task-lms,subject_52,11,8.213785600033589,9.899999999999993,9.599999999999984,2.700000000000012,5.6,8.399999999999999,6.500000000000002,1.7000000000000046,1.3000000000000083,8.799999999999988,3.2999999999999985,1.9000000000000044,5.599999999999999,7.6999999999999975,8.399999999999999,1.3000000000000012,2.4000000000000004,10,5,8.213785600033589_end
Movie Task-summer,subject_52,-5,200.45064309996087,8.89999999999999,6.6999999999999975,3.600000000000006,9.299999999999988,6.0,9.0,8.39999999999999,3.2999999999999994,7.100000000000007,6.500000000000005,5.399999999999999,7.600000000000005,9.0,10.0,6.999999999999996,7.700000000000008,7,0,180
Movie Task-summer,subject_52,-5,115.75788970000576,8.79999999999999,8.19999999999999,1.5000000000000009,8.599999999999987,7.999999999999993,5.0,8.69999999999999,2.9000000000000123,8.59999999999999,5.000000000000002,4.100000000000014,8.0,4.000000000000013,9.099999999999996,6.399999999999998,9.000000000000004,7,1,105
Movie Task-summer,subject_52,-5,143.76350560004357,6.100000000000007,8.0,3.6000000000000023,8.500000000000002,7.399999999999992,5.799999999999999,7.599999999999992,2.799999999999998,9.200000000000003,6.300000000000006,3.0,6.999999999999994,4.800000000000003,5.500000000000002,3.1000000000000125,6.199999999999997,7,2,135
Movie Task-summer,subject_52,-5,98.24409310001647,6.599999999999996,9.599999999999984,4.900000000000002,6.7999999999999945,4.0,7.0,4.800000000000014,1.5999999999999974,9.299999999999988,8.600000000000005,4.2,5.000000000000002,6.099999999999998,3.7000000000000006,3.400000000000002,7.599999999999994,7,3,90
Movie Task-summer,subject_52,-5,159.67702120001195,6.099999999999999,7.5999999999999925,4.400000000000007,8.000000000000004,5.7,5.600000000000016,8.0,3.1999999999999993,8.200000000000006,8.199999999999996,2.7000000000000006,8.700000000000005,6.500000000000009,6.399999999999995,3.3000000000000127,6.899999999999995,7,4,150
Movie Task-summer,subject_52,-5,17.9459354999708,6.399999999999999,8.0,5.100000000000003,8.0,5.100000000000001,8.500000000000002,5.999999999999999,3.5000000000000058,8.100000000000003,6.700000000000008,2.6000000000000005,5.0,4.0,7.000000000000007,2.8000000000000016,6.699999999999995,7,5,17.9459354999708_end
Movie Task-c4,subject_52,-15,168.14116040000226,8.69999999999999,3.6000000000000165,3.0000000000000124,9.499999999999986,8.399999999999995,2.8000000000000123,3.4999999999999982,8.299999999999992,3.400000000000002,9.400000000000002,1.4000000000000152,4.500000000000018,7.99999999999999,2.799999999999998,6.799999999999996,1.900000000000008,4,0,150
Movie Task-c4,subject_52,-15,162.3789828000008,8.0,3.4000000000000163,7.899999999999991,9.399999999999991,6.599999999999998,2.2999999999999994,6.999999999999994,3.0,8.0,5.899999999999997,7.599999999999992,8.100000000000003,4.099999999999999,2.5000000000000084,8.59999999999999,9.499999999999995,4,1,150
Movie Task-c4,subject_52,-15,114.5243728000205,9.0,8.399999999999988,5.100000000000002,8.400000000000002,7.30000000000001,8.500000000000002,8.899999999999988,4.1,8.899999999999986,8.300000000000002,3.0,8.89999999999999,6.400000000000009,2.4999999999999987,3.799999999999999,4.400000000000003,4,2,105
Movie Task-c4,subject_52,-15,129.5533116000006,8.0,4.800000000000002,4.0,8.699999999999987,4.299999999999999,3.0,8.099999999999993,6.899999999999994,5.600000000000012,8.899999999999988,1.8999999999999984,7.300000000000006,6.199999999999997,1.9999999999999982,6.699999999999996,2.0,4,3,120
Movie Task-c4,subject_52,-15,129.2853035000153,8.000000000000007,8.099999999999989,8.499999999999995,9.0,5.4,5.400000000000009,3.4000000000000163,4.1,6.699999999999996,7.400000000000006,3.7000000000000166,5.8,5.3,2.3999999999999995,5.899999999999999,2.800000000000005,4,4,120
Movie Task-c4,subject_52,-15,6.667859700042754,8.89999999999999,8.399999999999995,6.6999999999999975,8.29999999999999,7.9000000000000075,2.699999999999998,5.30000000000001,1.200000000000001,9.100000000000003,7.300000000000006,3.2999999999999994,7.799999999999997,6.799999999999997,2.0,2.6000000000000014,2.3999999999999995,4,5,6.667859700042754_end
Movie Task-lms,subject_53,-10,202.2842897999799,6.900000000000011,10.0,1.0,10.0,1.0,1.0,1.9999999999999991,1.0,10.0,5.899999999999999,9.000000000000004,3.8000000000000025,1.0,2.4000000000000004,8.0,1.0,12,0,180
Movie Task-lms,subject_53,-10,61.6486718999804,10.0,5.100000000000003,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,5.800000000000015,4.600000000000001,1.0,2.1999999999999993,1.0,1.0,12,1,45
Movie Task-lms,subject_53,-10,99.04481469999882,1.0,5.6,1.0,5.000000000000002,1.0,1.0,1.0,7.199999999999994,1.0,1.0,6.000000000000011,1.0,1.0,4.900000000000002,1.0,1.0,12,2,90
Movie Task-lms,subject_53,-10,188.48346540000057,1.0,1.0,1.0,1.0,1.0999999999999985,1.0,1.0,3.2000000000000006,1.0,1.0,3.300000000000009,1.0,1.0,7.900000000000004,1.0,1.0,12,3,180
Movie Task-lms,subject_53,-10,75.46013170000515,1.0,5.700000000000001,1.0,1.0,1.0,1.0,1.0,2.0999999999999996,3.2000000000000006,1.0,2.9000000000000004,1.0,1.0,5.200000000000001,2.0,1.0,12,4,60
Movie Task-lms,subject_53,-10,6.912853800022276,6.999999999999995,4.099999999999999,1.0,3.800000000000001,1.0,1.0,1.0,1.0,1.0,1.0,6.299999999999999,1.0,1.0,5.10000000000001,3.400000000000013,2.9000000000000004,12,5,6.912853800022276_end
Movie Task-c4,subject_53,13,117.61270719999447,7.499999999999993,7.300000000000006,1.0,10.0,1.0,1.0,1.0,1.0,2.0999999999999996,1.0,8.200000000000006,4.600000000000001,1.0,4.400000000000007,1.0,1.0,3,0,105
Movie Task-c4,subject_53,13,114.82378429998062,4.200000000000001,6.700000000000012,1.0,5.000000000000002,1.0,1.0,1.0,7.9000000000000075,1.0,4.900000000000011,6.800000000000001,4.400000000000002,1.0,4.600000000000017,4.6000000000000005,3.100000000000009,3,1,105
Movie Task-c4,subject_53,13,143.4639640999958,1.0,3.999999999999999,1.0,7.499999999999993,1.0,1.0,9.0,2.5,1.0,2.8000000000000123,6.899999999999995,1.5000000000000044,1.0,2.999999999999998,2.100000000000015,1.0,3,2,135
Movie Task-c4,subject_53,13,125.73243099998217,3.0,1.0,1.0,2.0,1.0,3.0,1.0,5.800000000000011,2.0,2.0,2.0,2.500000000000005,1.0,5.0,1.0,1.0,3,3,120
Movie Task-c4,subject_53,13,103.11448600000585,1.0,5.900000000000011,1.0,1.0,1.0,2.799999999999998,2.8000000000000007,2.8000000000000123,2.200000000000008,3.9000000000000012,2.0,1.0,1.0,1.0,6.899999999999995,1.0,3,4,90
Movie Task-c4,subject_53,13,10.783333900006255,1.0,5.899999999999999,1.0,7.10000000000001,1.0,1.0,1.0,3.2000000000000126,2.3000000000000154,1.0,4.800000000000001,1.0,1.0,1.0,5.000000000000003,1.0,3,5,10.783333900006255_end
Movie Task-summer,subject_53,-11,154.86432789999526,1.0,3.700000000000006,2.0,1.0,1.0,1.0,1.0,1.0,2.7000000000000015,1.3000000000000003,2.8,1.0,1.0,6.399999999999997,4.500000000000014,1.0,13,0,135
Movie Task-summer,subject_53,-11,69.03789320000215,1.0,10.0,1.0,5.899999999999999,1.2000000000000153,8.199999999999992,1.0,1.0,2.6000000000000005,1.0,5.300000000000001,1.0,1.0,8.499999999999991,2.0000000000000044,2.100000000000008,13,1,60
Movie Task-summer,subject_53,-11,218.57332610001322,3.500000000000001,7.199999999999999,1.0,8.500000000000002,1.0,1.0,2.1999999999999984,1.0,2.899999999999998,1.0,7.99999999999999,6.30000000000001,1.0,8.300000000000006,1.0,3.700000000000001,13,2,210
Movie Task-summer,subject_53,-11,68.053742899996,1.0,8.500000000000005,1.0,5.300000000000013,1.0,2.0,1.0,1.0,2.3,1.0,1.800000000000008,1.0,1.0,8.19999999999999,1.0,1.0,13,3,60
Movie Task-summer,subject_53,-11,127.25130810000701,10.0,10.0,1.0,8.099999999999989,1.0,1.0,1.0,1.0,1.0,6.599999999999995,10.0,6.899999999999997,1.0,3.5999999999999996,1.0,1.0,13,4,120
Movie Task-summer,subject_53,-11,7.36490600000252,10.0,5.700000000000005,1.3000000000000154,1.0,1.0,1.0,1.0,1.0,1.0,1.4,2.6000000000000085,1.0,1.600000000000008,2.9000000000000123,1.0,1.0,13,5,7.36490600000252_end
Movie Task-lms,subject_54,8,222.09271059994353,5.5,10.0,6.000000000000014,7.500000000000005,7.199999999999995,10.0,10.0,6.500000000000012,9.699999999999987,6.199999999999996,3.400000000000013,8.0,7.0999999999999925,1.0,8.49999999999999,8.700000000000005,4,0,150
Movie Task-lms,subject_54,8,163.7801209000172,7.499999999999991,9.0,7.199999999999994,5.200000000000003,6.599999999999996,9.499999999999984,8.899999999999988,7.400000000000002,10.0,9.0,2.5000000000000004,9.299999999999995,6.1999999999999975,2.5,7.6999999999999975,8.39999999999999,4,1,150
Movie Task-lms,subject_54,8,120.59532869997201,1.700000000000001,6.199999999999996,2.100000000000015,8.299999999999988,2.800000000000016,6.200000000000003,1.0000000000000002,1.0,2.000000000000015,3.6000000000000165,4.900000000000002,2.5000000000000004,5.400000000000001,7.499999999999995,5.000000000000003,2.5000000000000155,4,2,105
Movie Task-lms,subject_54,8,134.02355440001702,5.999999999999997,7.700000000000005,1.899999999999997,4.500000000000007,4.900000000000002,7.599999999999993,7.399999999999993,2.700000000000005,6.299999999999996,6.800000000000011,5.4,4.199999999999999,4.500000000000014,5.0000000000000036,3.3000000000000127,6.6000000000000085,4,3,120
Movie Task-lms,subject_54,8,131.98771730001317,6.799999999999997,8.999999999999988,2.7000000000000157,4.200000000000017,3.200000000000001,8.999999999999986,10.0,7.30000000000001,8.800000000000004,8.199999999999992,2.899999999999998,9.399999999999988,3.600000000000013,4.000000000000003,8.999999999999996,10.0,4,4,120
Movie Task-lms,subject_54,8,11.230952900019474,2.1999999999999984,1.5000000000000009,1.9999999999999991,2.7000000000000006,1.0000000000000153,1.0000000000000047,1.0,1.0,1.0,1.9000000000000008,8.69999999999999,2.2000000000000046,7.3000000000000025,5.000000000000003,1.5999999999999983,5.300000000000017,4,5,11.230952900019474_end
Movie Task-summer,subject_54,-10,149.37402309995377,2.600000000000012,2.8000000000000087,1.0,7.699999999999992,1.0,4.500000000000011,2.5999999999999996,1.0,3.000000000000009,1.3000000000000012,6.099999999999998,2.6000000000000085,1.0,5.000000000000007,2.4000000000000012,5.3999999999999995,6,0,120
Movie Task-summer,subject_54,-10,145.34816609998234,3.300000000000001,7.299999999999993,1.9000000000000044,6.099999999999999,3.900000000000001,5.300000000000013,1.2000000000000002,2.3999999999999995,6.199999999999999,1.5000000000000044,8.2,1.0,4.800000000000014,7.200000000000006,2.5000000000000013,1.0,6,1,135
